;sentence_id;article_id;sequence_nr;body;category;label;keywords;time_start;time_end;context_window;tags;reason
9678;18326;382;35;Since 2000, the number of Danes taking antidepressants has almost doubled, closing in on almost 500.000 Danes in treatment for depression today.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 16:57:44.745;2019-12-19 16:57:58.944;0;;
9679;18327;382;36;Nielsen says one explanation for this development is to be found with more and more patients ending in long term treatments where they take SSRI drugs for years to keep the depression at bay.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2019-12-21 22:57:09.952;2019-12-21 22:57:46.100;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9680;18328;382;37;Nielsen sees this as an indirect proof of addiction -- and a huge problem.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 18:55:08.592;2019-12-19 18:55:29.964;1;;
9681;18329;382;38;Not only for the patients but also for the Danish society, each year paying close to 14 billion kroner in expenses for depression treatments.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 17:11:00.086;2019-12-19 17:11:07.635;0;;
9682;18331;382;40;At the Psychiatric Centre Copenhagen, Lars Vedel Kessing, clinical professor and attending physician, has been treating and researching depression for many years.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 19:08:25.429;2019-12-19 19:08:37.739;0;;
9683;18333;382;42;Far from, and slightly indignant he explains why he believes Nielsen's conclusions to be wrong.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 17:46:39.592;2019-12-19 17:46:44.063;0;;
9684;18334;382;43;Before you can categorize something as addictive there has to be an onset of four fundamental symptoms, says Kessing.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 18:17:47.282;2019-12-19 18:18:06.501;0;;
9685;18335;382;44;Before you can categorize something as addictive there has to be an onset of four fundamental symptoms, says Kessing.;psychiatry;;nielsen, kessing, ssri, drug, say;2019-12-19 16:48:59.613;2019-12-19 16:49:06.146;0;;
9686;18337;382;46;In some sense you could say the drug takes control of you, say Kessing.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2020-01-04 23:02:16.522;2020-01-04 23:02:51.439;1;ma charakter anegdoty lub plotki;
9687;18339;382;48;Before you can categorize something as addictive there has to be an onset of four fundamental symptoms, says Kessing.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2019-12-19 16:33:25.560;2019-12-19 16:34:29.993;0;ma charakter anegdoty lub plotki;
9688;18340;382;49;Next is the onset of tolerance.The dosage must be increased all the time to get the desired effect and you keep taking more and more of the drug.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2020-01-06 15:54:39.468;2020-01-06 15:55:28.751;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9689;18341;382;50;.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-21 23:21:46.941;2019-12-21 23:21:51.142;0;;
9690;18343;382;52;"Directly related to this is the third symptom; a strong urge to privately obtain more of the drug so it can be taken without the physicians knowledge.";psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 18:18:07.114;2019-12-19 18:19:13.764;1;;
9691;18344;382;53;.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 17:17:22.043;2019-12-19 17:17:54.208;0;;
9692;18345;382;54;Before you can categorize something as addictive there has to be an onset of four fundamental symptoms, says Kessing.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2019-12-19 17:23:07.431;2019-12-19 17:23:23.472;0;jest niezrozumiałe lub niegramatyczne;
9693;18346;382;55;Lastly, there will be a detrimental effect to the individual who will no longer be able to function socially of physically.. “Not a single one of these phenomena are present in SSRI discontinuation syndrome,” says Kessing.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2020-01-06 13:04:22.742;2020-01-06 13:05:17.252;0;jest niezrozumiałe lub niegramatyczne;
9694;18347;382;56;But all four are present in treatments with benzodiazepines.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2019-12-19 17:14:36.556;2019-12-19 17:14:54.897;0;jest niezrozumiałe lub niegramatyczne;
9695;18349;382;58;According to him Nielsen's study is based more on emotions than evidence.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2020-01-04 22:54:04.739;2020-01-04 22:54:54.886;1;;
9696;18350;382;59;And even though psychosis and hallucinations, which appear on the list of identical symptoms, sound rather serious, the likelihood of them appearing in relation to SSRI discontinuation syndrome is extremely rare.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2020-01-07 08:21:37.113;2020-01-07 08:22:10.222;0;;
9697;18351;382;60;So rare, that Kessing has never seen them even once in his 27 years as a physician.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-21 23:13:43.298;2019-12-21 23:13:48.261;0;;
9698;18352;382;61;According to Kessing it is correct that some groups of patients won't have any benefit from SSRI drugs but contrary to Nielsen, Kessing says this only holds true for the people suffering from mild depression.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2020-01-06 12:52:27.754;2020-01-06 12:53:10.158;0;ma charakter anegdoty lub plotki;
9699;18353;382;62;A position that is backed by the Danish Health and Medicines Authority which recommends prescribing antidepressants to people suffering from moderate and severe depression.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 17:16:52.294;2019-12-19 17:17:00.079;0;;
9700;18354;382;63;“Medicine doesn't help people with mild depression.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2020-01-07 09:26:01.510;2020-01-07 09:26:25.625;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9701;18355;382;64;You can't prove any kind of effect in those cases because mild depressions tend to cease by themselves,” says Kessing.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2020-01-04 16:16:38.638;2020-01-04 16:17:02.659;0;;
9702;18356;382;65;But moderate and severe depressions don't cease by themselves and in those cases SSRI drugs seem to help, says Kessing, adding that this is not only his opinion but shared by physicians and psychiatrists world-wide.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 19:33:15.410;2019-12-19 19:33:31.580;0;;
9703;18357;382;66;Furthermore, Kessing rejects the idea that long term treatments are an indirect proof of addiction.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 19:39:07.888;2019-12-19 19:40:04.880;1;;
9704;18358;382;67;“It can't be ruled out that some people could stop the treatment earlier, but it needs to be studied,” he adds.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 16:13:17.304;2019-12-19 16:13:49.816;0;;
9705;18359;382;68;Nielsen rejects Kessing's accusation of lacking merit.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 17:38:43.545;2019-12-19 17:38:56.283;1;;
9706;18361;382;70;How else should this have been studied, Nielsen asks, and emphasizes that she and the researchers from Nordic Cochrane Centre were meticulous in their review of the literature.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2020-01-06 17:48:38.329;2020-01-06 17:49:02.807;0;;
9707;18363;382;72;“It's no easy feat we're trying to accomplish,” says Nielsen.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 17:53:28.716;2019-12-19 17:53:33.033;0;;
9708;18364;382;73;“Some patients claim they've become addicted but their claims keep being rejected by the authorities and the medical industry,” says Nielsen.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2020-01-06 12:59:14.079;2020-01-06 12:59:53.087;0;;
9709;18365;382;74;At the Danish patients association Depressionsforeningen (Depression Association) they often hear from members that quitting the SSRI drugs from one day to another is difficult.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 17:59:13.209;2019-12-19 17:59:21.592;0;;
9710;18366;382;75;“But the question is if the symptoms that arise are caused by the depression or the drugs,” says Kasper Tingkær, secretariat director of Depressionsforeningen.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 19:12:11.556;2019-12-19 19:12:21.468;0;;
9711;18367;382;76;Every time a member reports problems with discontinuation it is based on that individual's own experience.;psychiatry;NONCRED;nielsen, kessing, ssri, drug, say;2019-12-19 17:59:47.891;2019-12-19 18:01:21.864;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9712;18368;382;77;And this makes it difficult to evaluate the actual cause of the problems, says Tingkær.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 19:24:30.068;2019-12-19 19:24:57.471;1;;
9713;18369;382;78;“Some have a real problem quitting the drugs and they think it’s caused by addiction,” he says.;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-21 23:08:17.542;2019-12-21 23:08:30.756;1;;
9714;18370;382;79;But then there is also another group of members, Tingkær explains.;psychiatry;CRED;nielsen, kessing, ssri, drug, say;2019-12-19 17:17:13.824;2019-12-19 17:18:51.150;1;;
9715;18371;382;80;“They’ve also had problems ending the drug treatment but for them it was the depression that made quitting so difficult.”;psychiatry;NEU;nielsen, kessing, ssri, drug, say;2019-12-19 18:33:55.642;2019-12-19 18:34:02.682;0;;
9716;18372;383;1;What do antidepressants withdrawal symptoms feel like?;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-07 08:45:25.866;2020-01-07 08:49:25.317;1;;
9717;18373;383;2;There are many types of symptoms, and not all patients experience all of them.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 17:32:34.000;2019-12-19 17:33:16.189;1;;
9718;18374;383;3;"Typical symptoms are: flu-like symptoms (shivering, excessive sweating, headache, nausea, vomiting); ‘shock-like’ sensations (brain zapping, as described by patients); insomnia and vivid dreams; irritability and crying spells; dizziness; and occasionally, movement problems and decreased concentration and memory.";psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:39:50.153;2019-12-19 18:39:58.374;0;;
9719;18375;383;4;They usually start abruptly and within a few days of stopping the antidepressants.;psychiatry;NONCRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:10:19.419;2019-12-19 18:10:50.350;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9720;18376;383;5;Thus, they are different from a return of the original anxiety and depression for which the antidepressants were prescribed in the first place, which is more gradual and can take weeks or months to reappear.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-06 12:43:21.156;2020-01-06 12:43:59.343;0;;
9721;18377;383;6;The percentage of patients reporting withdrawal symptoms varies a lot in between studies, also because different antidepressants have different risk of withdrawal symptoms.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 16:33:05.957;2019-12-19 16:33:24.995;0;;
9722;18378;383;7;An analysis of many studies, some including patients’ surveys– which may not be representative of the entire population of people taking antidepressants — find that more than half of patients who stop or reduce antidepressants experience withdrawal symptoms, with almost all of them reporting severe symptoms, and a significant proportion experiencing symptoms for several weeks, months, or longer.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-03 05:55:33.041;2020-01-07 08:18:16.075;0;;
9723;18379;383;8;A stricter analysis only of studies that have a ‘placebo’ comparison– believe it or not, people can have withdrawal symptoms even when stopping an inert, dummy pill — brings the proportion of people who experience withdrawal symptoms at around 40%, with various levels of severity, from mild and self-limiting to prolonged and severe.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-04 14:46:40.857;2020-01-04 14:47:10.133;0;;
9724;18380;383;9;In any case, it is a relevant proportion of people taking antidepressants.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 16:47:59.532;2019-12-19 16:48:35.665;1;;
9725;18381;383;10;It is more than we used to think.;psychiatry;NEU;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:18:01.182;2019-12-19 18:18:04.360;0;;
9726;18382;383;11;And it is a good thing that new scientific evidence and patients’ voices have prompted the statement from the Royal College.;psychiatry;NEU;antidepressant, withdrawal, symptom, people, stop;2020-01-04 10:28:38.498;2020-01-04 10:29:10.670;0;;
9727;18383;383;12;And this blog.;psychiatry;NEU;antidepressant, withdrawal, symptom, people, stop;2019-12-19 17:46:15.144;2019-12-19 17:46:17.592;0;;
9728;18384;383;13;So, how can you minimise the risk of antidepressant withdrawal symptoms?;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-02 12:28:22.766;2020-01-02 12:35:08.499;1;;
9729;18385;383;14;First, do not take antidepressants unless you really need to take them.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:52:30.596;2019-12-19 18:52:40.036;0;;
9730;18386;383;15;Most people who go through a difficult time in their lives should not be prescribed antidepressants.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 19:19:50.187;2019-12-19 19:20:02.741;0;;
9731;18387;383;16;They should rely on the support of friends, family and the wider social support when going through a crisis.;psychiatry;NONCRED;antidepressant, withdrawal, symptom, people, stop;2019-12-21 22:19:05.942;2019-12-21 22:19:41.642;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9732;18388;383;17;And, if they need professional help for coping, they should access psychological therapies first.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-06 15:56:56.145;2020-01-06 15:57:13.823;0;;
9733;18389;383;18;In many countries, psychological therapies are rarely available in the public health services, but in the UK they are– another jewel in our NHS crown.;psychiatry;NEU;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:42:39.050;2019-12-19 18:42:51.778;0;;
9734;18390;383;19;Antidepressants should only be prescribed for people who suffer from clinical depression of significant intensity.;psychiatry;NONCRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 16:55:12.844;2019-12-19 16:55:30.939;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9735;18391;383;20;These are people who have been suffering from sadness, tiredness, lack of hope and motivation, and thoughts about death, every day, for weeks or months.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-03 21:27:44.991;2020-01-03 21:31:26.299;0;;
9736;18392;383;21;"And who have a reduced quality of life because of their depression: they have stopped working; they no longer have social relationships; they have used more alcohol than before; they have been thinking about, or planning how, taking their own lives.";psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:07:26.169;2019-12-19 18:07:51.708;1;;
9737;18393;383;22;Second, you should only take the antidepressants for as long as you need them, and not longer.;psychiatry;NONCRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:58:22.906;2019-12-19 18:58:31.964;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9738;18394;383;23;Accepted clinical guidelines indicate that, for people who take an antidepressant for the first time, or only sporadically throughout their life, these drugs should be taken for a maximum of 6 to 9 months after people have started to be well again.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-04 10:14:27.561;2020-01-04 10:15:09.159;0;;
9739;18395;383;24;Longer treatments, for 1–2 years or more, are only appropriate if there have been multiple, frequent and severe phases of depression.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-21 22:25:00.520;2019-12-21 22:25:10.248;0;;
9740;18397;383;26;Third, if you decide to stop, do so slowly, and with the support of your doctor.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-04 16:20:57.668;2020-01-04 16:21:27.708;1;;
9741;18398;383;27;People should never stop an antidepressant abruptly and without consulting their doctor.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 19:22:55.251;2019-12-19 19:23:04.850;0;;
9742;18399;383;28;The dose should be reduced gradually, and the current advice of reducing and stopping over four weeks should be considered the minimum time, provided it is tolerable for the patient, but not the rule for everybody.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-21 23:25:54.853;2019-12-21 23:26:03.710;0;;
9743;18400;383;29;For some people, it may be necessary to reduce over several months, especially if they have taken the antidepressants for years.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-03 20:00:41.676;2020-01-03 20:01:03.723;0;;
9744;18401;383;30;The slower reduction should be toward the end, because this is when the proportional reduction of the dose is bigger.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 19:14:37.300;2019-12-19 19:15:08.830;1;;
9745;18402;383;31;Of course, not everybody will experience the withdrawal symptoms in their more severe form.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 16:34:22.838;2019-12-19 16:34:31.190;0;;
9746;18403;383;32;Longer duration of treatment, as mentioned above, and higher doses, increase the risk of severe withdrawal symptoms.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-05 11:03:00.058;2020-01-05 11:03:24.428;0;;
9747;18404;383;33;Some antidepressants increase the risk more than others (for example, paroxetine, venlafaxine, amitriptyline, imipramine, all MOAIs).;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 17:21:53.998;2019-12-19 17:22:15.611;1;;
9748;18405;383;34;Children and adolescents are at a higher risk of severe withdrawal symptoms (and they should only receive antidepressants under the care of a specialist psychiatrist).;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 19:20:15.211;2019-12-19 19:20:24.779;0;;
9749;18406;383;35;People who are taking other medications affecting the brain (antihypertensive, antihistamine, antipsychotics) are a higher risk.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-06 13:01:46.557;2020-01-06 13:03:11.917;1;;
9750;18407;383;36;People who experience a worsening of anxiety symptoms at the start of an antidepressant are a higher risk.;psychiatry;NONCRED;antidepressant, withdrawal, symptom, people, stop;2019-12-21 22:41:01.121;2019-12-21 22:49:15.174;1;przedawnione informacje;
9751;18409;383;38;If the symptoms do develop and cannot be tolerated, or do not improve spontaneously over 1–2 weeks, then there are steps that can be taken.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-04 21:42:06.121;2020-01-04 21:42:46.262;1;;
9752;18411;383;40;Slowed right down.;psychiatry;NEU;antidepressant, withdrawal, symptom, people, stop;2020-01-03 20:41:40.093;2020-01-03 20:41:48.433;0;;
9753;18412;383;41;What does the future hold?;psychiatry;NEU;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:38:38.429;2019-12-19 18:38:41.431;0;;
9754;18413;383;42;As the College statement says, ‘Depression is a condition that can affect people differently and cause a wide variety of distressing symptoms.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-21 22:52:39.511;2019-12-21 22:52:48.517;0;;
9755;18414;383;43;It can lead to relationship and family breakdown, increase the likelihood of drug or alcohol addiction, reduce the ability to overcome serious illness and increase mortality rates — not just from the risk of suicide.’ Antidepressants are a recommended therapeutic option.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-04 14:34:34.243;2020-01-04 14:35:20.021;1;;
9756;18415;383;44;And they do work — in fact they are more effective than many medications used for physical health problems (for example, than some drugs routinely prescribed for hypertension and chronic heart failure).;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-21 23:16:26.482;2019-12-21 23:16:54.733;1;;
9757;18417;383;46;About ‘personalizing’ antidepressant treatment, in order to choose the antidepressant which is more likely to work best for an individual patient, or least likely to induce side effects.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-04 10:31:04.818;2020-01-04 10:31:37.575;0;;
9758;18418;383;47;And, of course, as discussed here, we need to understand the best antidepressants to minimize the severity and duration of withdrawal symptoms.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-07 08:51:37.602;2020-01-07 08:52:43.687;1;;
9759;18419;383;48;But we should not dismiss this important therapeutic tool, nor judge it more harshly than we judge other medications for physical disorders.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2019-12-19 18:32:32.766;2019-12-19 18:33:37.017;1;;
9760;18420;383;49;Otherwise, we are simply perpetuating the stigma about mental health problems: not needing medications because they are ‘not real’ and are ‘all in the mind’.;psychiatry;CRED;antidepressant, withdrawal, symptom, people, stop;2020-01-05 10:43:14.300;2020-01-05 10:44:25.476;1;;
9761;18421;384;1; Since the late 1980s, America and the world have been enjoying the benefits of the selective serotonin reuptake inhibitors (SSRIs).;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-05 11:15:26.449;2020-01-05 11:15:45.610;0;;
9762;18422;384;2;These antidepressants — fluoxetine (Prozac), sertraline (Zoloft), paroxetine (Paxil), fluvoxamine (Luvox), citalopram (Celexa), and escitalopram (Lexapro) — are among the world's most widely prescribed medications.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 16:45:45.365;2019-12-19 16:45:54.675;0;;
9763;18423;384;3;The range of their uses has expanded from depression to anxiety, obsessive-compulsive disorder, eating disorders, and many other psychiatric conditions.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-17 09:20:49.999;2020-01-17 09:22:28.932;0;;
9764;18424;384;4;These types of antidepressants are generally safe, but no medical treatment is without risk.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-04 10:25:38.713;2020-01-04 10:25:49.146;0;;
9765;18425;384;5;SSRI antidepressant side effects Some patients taking SSRIs develop insomnia, skin rashes, headaches, joint and muscle pain, stomach upset, nausea, or diarrhea.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-17 09:33:32.978;2020-01-17 09:33:54.622;0;;
9766;18426;384;6;These problems are usually temporary or mild or both.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-21 22:51:28.984;2019-12-21 22:51:46.307;1;;
9767;18427;384;7;A more serious potential problem is reduced blood clotting capacity because of a decreased concentration of the neurotransmitter serotonin in platelets.;psychiatry;NONCRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:04:52.368;2019-12-19 18:06:13.371;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9768;18428;384;8;Patients are at slightly increased risk for internal bleeding, especially if they are also taking aspirin or another NSAID, such as ibuprofen or naproxen..;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:44:37.891;2019-12-19 18:44:46.664;0;;
9769;18429;384;9;Sexual effects from SSRIs For many patients, SSRIs diminish sexual interest, desire, performance, satisfaction, or all four.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-17 09:45:22.399;2020-01-17 09:46:03.948;0;;
9770;18430;384;10;In men, SSRIs can delay or inhibit ejaculation, and in women, delay or prevent orgasm.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-03 21:47:50.099;2020-01-03 21:48:20.264;0;;
9771;18432;384;12;Another solution is adding or substituting bupropion (Wellbutrin), which works by a different mechanism and does not generally cause sexual side effects.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:27:01.951;2019-12-19 18:27:11.365;0;;
9772;18433;384;13;Drug interactions SSRIs are broken down in the liver by a group of enzymes known as the cytochrome P450 system.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:15:41.030;2019-12-19 18:17:46.664;0;;
9773;18434;384;14;Many other drugs are also metabolized by this same system.;psychiatry;NEU;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:32:24.923;2019-12-19 17:32:29.143;0;;
9774;18435;384;15;Depending on the interaction, there may be a higher or lower blood level of the two drugs.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:13:31.254;2019-12-19 18:13:45.534;1;;
9775;18436;384;16;Sometimes only a dose adjustment is necessary, or it may be best to avoid one of the two drugs.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-04 02:36:10.846;2020-01-04 09:52:44.416;0;;
9776;18437;384;17;If an SSRI is taken along with another drug that enhances serotonin activity, a rare condition called the serotonin syndrome may develop — racing heart, sweating, high fever, high blood pressure, and sometimes delirium.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 19:03:38.313;2019-12-19 19:03:50.844;0;;
9777;18438;384;18;In particular, SSRIs should not be mixed with certain other medications, especially the herbal remedy St. John's wort, monoamine oxidase inhibitors such as phenelzine (Nardil), and clomipramine (Anafranil).;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:20:32.920;2019-12-19 17:20:44.751;0;;
9778;18439;384;19;The serotonin syndrome has also been reported when an SSRI is combined with lithium, the standard treatment for bipolar disorder.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 16:32:07.280;2019-12-19 16:32:22.179;0;;
9779;18440;384;20;Use of SSRI antidepressants in older people SSRIs are safer than tricyclic antidepressants for older people because they do not disturb heart rhythms and rarely cause dizziness that results in falls.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:33:46.969;2019-12-19 18:33:54.618;0;;
9780;18441;384;21;But liver function is less efficient in older people, so there is a greater risk of drug interactions involving the cytochrome P450 system.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:51:36.247;2019-12-19 17:51:45.469;0;;
9781;18442;384;22;For that reason, older people do best with rapidly metabolized drugs like sertraline.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-06 12:44:41.072;2020-01-06 12:46:18.193;0;;
9782;18443;384;23;Loss of antidepressant effectiveness Any antidepressant may lose its effect after months or years, sometimes because the brain has become less responsive to the drug (tolerance).;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:05:57.532;2019-12-19 18:06:19.879;0;;
9783;18444;384;24;Solutions include increasing the dose and switching to another antidepressant with a different mechanism of action.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 19:05:57.479;2019-12-19 19:06:22.622;1;;
9784;18445;384;25;SSRI antidepressant discontinuation symptoms Symptoms that may occur on suddenly stopping an SSRI include dizziness, loss of coordination, fatigue, tingling, burning, blurred vision, insomnia, and vivid dreams.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-03 20:25:07.438;2020-01-03 20:25:25.330;0;;
9785;18446;384;26;Less often, there may be nausea or diarrhea, flu-like symptoms, irritability, anxiety, and crying spells.;psychiatry;NONCRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:15:24.165;2019-12-19 17:16:12.728;0;;brak danych.
9786;18447;384;27;"""Discontinuation syndrome"" is a better description than ""withdrawal reaction,"" a phrase associated with addiction.";psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:16:38.969;2019-12-19 17:17:09.273;1;;
9787;18448;384;28;The syndrome is usually mild, but can be severe.;psychiatry;NEU;ssri, antidepressant, drug, serotonin, depression;2019-12-19 19:26:07.077;2019-12-19 19:26:12.120;0;;
9788;18449;384;29;Although none of these types of antidepressants should be stopped abruptly, paroxetine tends to produce the most intense discontinuation symptoms.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 19:18:46.533;2019-12-19 19:18:57.758;0;;
9789;18450;384;30;"Here is a place where the longer-lasting drugs have an advantage; some clinicians switch to fluoxetine before gradually lowering the dose.";psychiatry;NONCRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:16:24.529;2019-12-19 17:16:39.710;0;przedawnione informacje;
9790;18451;384;31;SSRI antidepressants and pregnancy Potential risks to the fetus such as premature delivery and lower birth weight must be weighed against the considerable risks of untreated depression to both mother and child.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-06 13:07:05.201;2020-01-06 13:07:28.542;0;;
9791;18452;384;32;More seriously depressed women are more likely to need antidepressant drugs while pregnant.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:56:11.142;2019-12-19 18:56:18.759;0;;
9792;18453;384;33;Breast-feeding Similar cautions apply to nursing mothers.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:08:11.837;2019-12-19 18:08:38.612;1;;
